1, BAR, 0.0, 3.13510048557, -0.613403608018, 2.12132034356, 0.785398163397, 1.57079632679, 0.785398163397, 2.90888861657
2, BAR, 0.0, 1.35355339059, -0.146446609407, 1.07072247077, 0.922601871448, 1.57079632679, 0.382115320651, 1.12955849343
3, OBJ, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.195
4, BAR, 0.0, 2.0, 0.0, 0.707106781187, 0.785398163397, 1.57079632679, 0.785398163397, 0.606590543235
5, OBJ, 0.0, 1.5, 0.5, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.195
6, OBJ, 0.0, 2.5, 0.5, 0.0, 2.0, 0.0, 0.0, 2.0, 1.0, 0.0, 3.0, 1.0, 0.0, 3.0, 0.0, 0.195
7, BAR, 0.0, 4.35355339059, -0.146446609407, 1.07072247077, 0.922601871448, 1.57079632679, 0.382115320651, 1.12955849343
8, OBJ, 0.0, 3.5, 0.5, 0.0, 3.0, 0.0, 0.0, 3.0, 1.0, 0.0, 4.0, 1.0, 0.0, 4.0, 0.0, 0.195
9, BAR, 0.0, 5.0, 0.0, 0.707106781187, 0.785398163397, 1.57079632679, 0.785398163397, 0.606590543235
10, OBJ, 0.0, 4.5, 0.5, 0.0, 4.0, 0.0, 0.0, 4.0, 1.0, 0.0, 5.0, 1.0, 0.0, 5.0, 0.0, 0.195
11, OBJ, 0.0, 5.5, 0.5, 0.0, 5.0, 0.0, 0.0, 5.0, 1.0, 0.0, 6.0, 1.0, 0.0, 6.0, 0.0, 0.195
